,요양기관명,종별코드명,시도코드명,시군구코드명,주소,좌표(X),좌표(Y),시군구,시군구 코드
1513,정근안과병원,병원,부산,부산진구,부산광역시 부산진구 가야대로 767 지상4층 (부전동),129.0555001,35.1580587,부산광역시 부산진구,26230
1514,정답병원,병원,경기,수원팔달구,경기도 수원시 팔달구 경수대로 471 (인계동),127.0267519,37.2682587,경기도 수원시 팔달구,41115
1515,정동병원,병원,서울,동작구,서울특별시 동작구 양녕로 283 (상도1동),126.9494571,37.5049384,서울특별시 동작구,11590
1516,정병원,병원,서울,도봉구,서울특별시 도봉구 도봉로 639 (쌍문동),127.04182,37.6615407,서울특별시 도봉구,11320
1517,정병원,병원,강원,원주시,강원도 원주시 원문로 141 (단계동),127.9330207,37.3552035,강원도 원주시,42130
1518,정빈의료재단 합덕아산병원,병원,충남,당진시,충청남도 당진시 합덕읍 합덕시장로 174-1 (합덕읍),126.7745171,36.8079385,충청남도 당진시,44830
1519,정읍박병원,병원,전북,정읍시,전라북도 정읍시 충정로 324-1 (연지동),126.848775,35.5743917,전라북도 정읍시,45180
1520,정읍사랑병원,병원,전북,정읍시,전라북도 정읍시 상동중앙로 94  (상동),126.8715267,35.5645783,전라북도 정읍시,45180
1521,정읍한국병원,병원,전북,정읍시,"전라북도 정읍시 서부산업도로 425-12  1동 (농소동,한국병원)",126.8515587,35.5843414,전라북도 정읍시,45180
1522,제니스병원,병원,서울,광진구,서울특별시 광진구 자양로 215 (구의동),127.0864991,37.5464849,서울특별시 광진구,11215
1523,제니스병원,병원,울산,울산남구,"울산광역시 남구 번영로 160 2~3, 5~9층 (달동)",129.3276025,35.5394876,울산광역시 남구,31140
1524,제암병원,병원,광주,광주북구,"광주광역시 북구 동운로 176 지1,1~4층 (운암동)",126.8697079,35.1731534,광주광역시 북구,29170
1525,제이병원,병원,대구,대구서구,대구광역시 서구 달구벌대로 1677 (내당동),128.5491617,35.8551741,대구광역시 서구,27170
1526,제이에스병원,병원,경기,수원권선구,경기도 수원시 권선구 금곡로196번길 76 3~7층 (금곡동),126.955518,37.2735435,경기도 수원시 권선구,41113
1527,제이여성병원,병원,서울,서대문구,"서울특별시 서대문구 통일로 442 (홍제동, 제이여성병원)",126.9449345,37.5885092,서울특별시 서대문구,11410
1528,제이케이병원,병원,경기,안산단원구,"경기도 안산시 단원구 예술대학로4길 10 지하1, 1~3층 (고잔동, 지디스요양원)",126.8399306,37.3308292,경기도 안산시 단원구,41273
1529,제일내과병원,병원,전남,목포시,전라남도 목포시 섶나루길 126 (상동),126.4191739,34.8109786,전라남도 목포시,46110
1530,제일병원,병원,경남,밀양시,경상남도 밀양시 노상하4길 4 (내이동),128.7482411,35.4962374,경상남도 밀양시,48270
1531,제일안과병원,병원,대구,대구동구,대구광역시 동구 아양로 1 (신암동),128.6146147,35.8817704,대구광역시 동구,27140
1532,제일여성병원,병원,부산,부산해운대구,부산광역시 해운대구 좌동로 66-66 (중동),129.1730998,35.1707382,부산광역시 해운대구,26350
1533,제일정형외과병원,병원,서울,강남구,"서울특별시 강남구 영동대로 726 경일빌딩1~12층, 14층, 지하1~2층, 지하4~5층 (청담동)",127.0561257,37.5228163,서울특별시 강남구,11680
1534,제주권역재활병원,병원,제주,서귀포시,제주특별자치도 서귀포시 동문로 1 (서귀동),126.5624641,33.2527811,제주특별자치도 서귀포시,50130
1535,제주선한병원,병원,제주,제주시,제주특별자치도 제주시 중앙로 616 2~4층 (아라일동),126.5470331,33.4687624,제주특별자치도 제주시,50110
1536,제주우리병원,병원,제주,제주시,제주특별자치도 제주시 중앙로 373 (이도이동),126.5396637,33.4889664,제주특별자치도 제주시,50110
1537,제주특별자치도제주의료원,병원,제주,제주시,제주특별자치도 제주시 산천단남길 10 제주의료원 (아라일동),126.5608324,33.4449393,제주특별자치도 제주시,50110
1538,제주푸른병원,병원,제주,제주시,제주특별자치도 제주시 조천읍 번영로 957 (),126.6391594,33.4758911,제주특별자치도 제주시,50110
1539,조앤조병원,병원,서울,중랑구,"서울특별시 중랑구 망우로 474 (망우동, 조앤조병원)",127.1047339,37.6003058,서울특별시 중랑구,11260
1540,조연이비인후과병원,병원,전남,목포시,전라남도 목포시 백년대로 298  (상동),126.4206704,34.8035707,전라남도 목포시,46110
1541,조은마디병원,병원,서울,강동구,서울특별시 강동구 천호대로170길 19 (성내동),127.1332256,37.5343839,서울특별시 강동구,11740
1542,조은손병원,병원,경기,용인처인구,"경기도 용인시 처인구 중부대로 1349 지하1, 지상3~6층 (김량장동)",127.1948421,37.2352292,경기도 용인시 처인구,41461
1543,조이병원,병원,대전,대전서구,대전광역시 서구 계룡로553번길 18  (탄방동),127.3854498,36.3436279,대전광역시 서구,30170
1544,조인트힐병원,병원,서울,관악구,서울특별시 관악구 난곡로 215 (신림동),126.9175762,37.4737183,서울특별시 관악구,11620
1545,좋은날에 드라마여성병원,병원,부산,부산동래구,"부산광역시 동래구 충렬대로 449 (안락동, 좋은날에드라마여성병원)",129.1076027,35.1961103,부산광역시 동래구,26260
1546,좋은아침병원,병원,경기,구리시,경기도 구리시 경춘로 144 좋은아침빌딩 지하1~지상5층 (교문동),127.1311592,37.6004537,경기도 구리시,41310
1547,좋은의사들안과병원,병원,울산,울산남구,"울산광역시 남구 삼산로 213 웰빙메디타워 2~7, 10층 (달동)",129.3304127,35.5383306,울산광역시 남구,31140
1548,주성산 이진용맘병원,병원,부산,부산연제구,부산광역시 연제구 거제대로 295 8~11층 (거제동),129.0781372,35.1924715,부산광역시 연제구,26470
1549,중앙메디컬병원,병원,경남,거창군,경상남도 거창군 거창읍 거창대로1길 7-2 2~7층,127.9167346,35.6873041,경상남도 거창군,48880
1550,중앙병원,병원,광주,광주서구,광주광역시 서구 상무대로 1084 4-7층 (화정동),126.880533,35.1523695,광주광역시 서구,29140
1551,중앙학문병원,병원,울산,울산남구,울산광역시 남구 삼산로 161 (달동),129.324849,35.5370892,울산광역시 남구,31140
1552,지앤지병원,병원,서울,강남구,"서울특별시 강남구 영동대로 626 2~10층 (삼성동, GNG병원빌딩)",127.0597063,37.5162595,서울특별시 강남구,11680
1553,지온병원,병원,부산,부산금정구,"부산광역시 금정구 온천장로 146 지하1,지상3~11층 (장전동)",129.0857488,35.2235566,부산광역시 금정구,26410
1554,지우병원,병원,경기,성남수정구,경기도 성남시 수정구 수정로 183 (태평동),127.1401962,37.4437281,경기도 성남시 수정구,41131
1555,지혜로운아동병원,병원,대구,대구달성군,대구광역시 달성군 현풍읍 테크노상업로 46 테크노메디칼센터 3~4층,128.4547317,35.6925845,대구광역시 달성군,27710
1556,지혜병원,병원,서울,동대문구,서울특별시 동대문구 천호대로 421 (장안동),127.0659434,37.5616321,서울특별시 동대문구,11230
1557,직산큰병원,병원,충남,천안서북구,"충청남도 천안시 서북구 직산읍 직산로 65 2층 201호, 3층",127.1545948,36.8833513,충청남도 천안시 서북구,44133
1558,진도한국병원,병원,전남,진도군,전라남도 진도군 진도읍 남문길 48 (),126.2640944,34.4824204,전라남도 진도군,46900
1559,진병원,병원,대구,대구동구,대구광역시 동구 경안로 719 (서호동),128.7133165,35.8662954,대구광역시 동구,27140
1560,진안군의료원,병원,전북,진안군,전라북도 진안군 진안읍 진무로 1145-0 (),127.4320459,35.7953017,전라북도 진안군,45720
1561,진영새싹병원,병원,경남,김해시,"경상남도 김해시 진영읍 본산로 15-17 굿프라임시티 301,303,304호",128.7366013,35.3066815,경상남도 김해시,48250
1562,진접 한양병원,병원,경기,남양주시,"경기도 남양주시 진접읍 해밀예당1로 28 진접농협 2층, 3층",127.1861806,37.7112584,경기도 남양주시,41360
1563,진주미래여성병원,병원,경남,진주시,경상남도 진주시 진주대로 957 (강남동),128.0875431,35.1854521,경상남도 진주시,48170
1564,진주복음병원,병원,경남,진주시,경상남도 진주시 진양호로 370 (신안동),128.0693674,35.1853748,경상남도 진주시,48170
1565,진주본병원,병원,경남,진주시,"경상남도 진주시 진양호로 206 BYC 진주빌딩 4,5,6,7층 (평거동)",128.060055,35.1725205,경상남도 진주시,48170
1566,진주세란병원,병원,경남,진주시,경상남도 진주시 진주대로 829 (주약동),128.0929554,35.1744787,경상남도 진주시,48170
1567,진천신라병원,병원,대구,대구달서구,대구광역시 달서구 월배로 10 (진천동),128.5169577,35.8110153,대구광역시 달서구,27290
1568,진해성모병원,병원,경남,창원진해구,"경상남도 창원시 진해구 행암로 12 엠에스빌딩 5,6층 (장천동)",128.7081132,35.1304229,경상남도 창원시 진해구,48129
1569,차병원,병원,광주,광주동구,광주광역시 동구 구성로 271 (계림동),126.9196775,35.1581987,광주광역시 동구,29110
1570,착한마디병원,병원,인천,인천서구,"인천광역시 서구 완정로 180 2,3,4,5층 (마전동, 동화빌딩)",126.6564707,37.60283,인천광역시 서구,28260
1571,참바로병원,병원,서울,중구,"서울특별시 중구 다산로 258 2,3층 (흥인동, 리마크빌)",127.0166374,37.5657465,서울특별시 중구,11140
1572,참바른병원,병원,울산,울산남구,"울산광역시 남구 삼산로 247 2,10,11,12층 (달동)",129.3341147,35.5391017,울산광역시 남구,31140
1573,참병원,병원,전북,전주완산구,전라북도 전주시 완산구 백제대로 114 (효자동1가),127.1248991,35.8037038,전라북도 전주시 완산구,45111
1574,참여성병원,병원,경남,창원마산합포구,"경상남도 창원시 마산합포구 불종거리로 19 (동성동, 참여성병원)",128.5762945,35.2061203,경상남도 창원시 마산합포구,48125
1575,참조은병원,병원,대구,대구달서구,대구광역시 달서구 월배로 404 (송현동),128.5515789,35.8302938,대구광역시 달서구,27290
1576,참튼튼병원,병원,서울,동대문구,서울특별시 동대문구 답십리로 261 (장안동),127.0693818,37.5727378,서울특별시 동대문구,11230
1577,참튼튼병원,병원,서울,노원구,"서울특별시 노원구 노해로 502 2층, 3층, 5층 (상계동)",127.0636241,37.654566,서울특별시 노원구,11350
1578,참튼튼병원,병원,서울,구로구,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 547 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",126.9004061,37.4821457,서울특별시 구로구,11530
1579,참튼튼병원,병원,경기,의정부시,"경기도 의정부시 태평로 66 1,2,3,4층 (의정부동)",127.0520382,37.7383753,경기도 의정부시,41150
1580,참튼튼병원,병원,대구,대구서구,"대구광역시 서구 달구벌대로 1807 지하1,1층일부~7층 (내당동)",128.5624293,35.8598972,대구광역시 서구,27170
1581,참포도나무병원,병원,서울,서초구,서울특별시 서초구 바우뫼로35길 32 (양재동),127.0387018,37.4799379,서울특별시 서초구,11650
1582,참푸른병원,병원,서울,서초구,서울특별시 서초구 방배로 223 창생빌딩 2~7층 (방배동),126.9899521,37.4930421,서울특별시 서초구,11650
1583,창원더키움병원,병원,경남,창원의창구,경상남도 창원시 의창구 중동중앙로 95 스타유니시티 5-7층 (중동),128.6287999,35.2595478,경상남도 창원시 의창구,48121
1584,창원중앙병원,병원,경남,창원성산구,경상남도 창원시 성산구 대암로 40-4 (남양동),128.7007423,35.2140331,경상남도 창원시 성산구,48123
1585,채움병원,병원,경북,포항북구,경상북도 포항시 북구 해동로 303  (동빈1가),129.3712178,36.0462604,경상북도 포항시 북구,47113
